Fecha,Categoria,Producto,Region,Metodo_Pago,Cantidad,Precio_Unitario,Costo_Unitario,Descuento,Venta_Total,Costo_Total,Beneficio
2023-07-29,Juguetes,Muñeca,Oeste,Tarjeta de Crédito,7,14.01,6.3,0.0,98.05,44.07,53.99
2023-07-29,Electrónica,Tablet,Oeste,PayPal,3,377.5,184.27,0.0,1132.51,552.81,579.7
2023-07-29,Juguetes,Coche RC,Norte,Transferencia,9,81.16,42.44,0.1,657.4,382.0,275.4
2023-07-29,Juguetes,Coche RC,Este,Tarjeta de Crédito,6,321.41,170.75,0.15,1639.19,1024.48,614.71
2023-07-29,Ropa,Zapatos,Centro,PayPal,6,76.46,48.6,0.15,389.96,291.62,98.34
2023-07-29,Juguetes,Coche RC,Este,PayPal,6,152.36,60.13,0.1,822.76,360.77,461.98
2023-07-30,Electrónica,Smartwatch,Centro,Tarjeta de Crédito,10,1355.44,801.34,0.15,11521.28,8013.41,3507.87
2023-07-30,Juguetes,Peluche,Norte,PayPal,1,109.0,62.97,0.15,92.65,62.97,29.68
2023-07-30,Electrónica,Smartwatch,Centro,Efectivo,2,1497.25,571.88,0.1,2695.04,1143.76,1551.28
2023-07-30,Hogar,Silla,Oeste,PayPal,3,263.5,172.24,0.0,790.49,516.73,273.76
2023-07-30,Hogar,Cama,Oeste,Efectivo,3,100.67,52.69,0.1,271.82,158.06,113.77
2023-07-30,Juguetes,Lego,Norte,PayPal,8,160.96,73.92,0.0,1287.7,591.38,696.32
2023-07-30,Ropa,Zapatos,Norte,Efectivo,9,214.95,104.22,0.0,1934.59,937.98,996.62
2023-07-30,Electrónica,Smartphone,Oeste,Transferencia,8,876.47,375.41,0.0,7011.73,3003.25,4008.49
2023-07-30,Juguetes,Lego,Centro,Efectivo,1,222.06,116.47,0.0,222.06,116.47,105.59
2023-07-30,Hogar,Sofá,Sur,Tarjeta de Crédito,1,126.9,77.62,0.0,126.9,77.62,49.28
2023-07-30,Juguetes,Lego,Sur,Tarjeta de Crédito,1,10.6,5.54,0.0,10.6,5.54,5.07
2023-07-30,Ropa,Gorra,Norte,Efectivo,5,235.67,122.73,0.15,1001.61,613.67,387.94
2023-07-30,Deportes,Raqueta,Sur,Transferencia,5,136.19,89.23,0.1,612.87,446.14,166.73
2023-07-30,Hogar,Sofá,Sur,Transferencia,1,188.29,90.4,0.0,188.29,90.4,97.89
2023-07-30,Juguetes,Coche RC,Oeste,Tarjeta de Crédito,9,40.65,20.37,0.2,292.68,183.36,109.32
2023-07-31,Deportes,Balón,Oeste,Efectivo,10,122.59,61.65,0.0,1225.91,616.5,609.41
2023-07-31,Deportes,Cinta de correr,Sur,PayPal,2,298.5,117.89,0.0,596.99,235.78,361.22
2023-07-31,Deportes,Balón,Este,PayPal,2,327.28,153.53,0.15,556.38,307.07,249.31
2023-07-31,Deportes,Raqueta,Sur,Transferencia,4,32.55,18.12,0.05,123.67,72.48,51.19
2023-07-31,Juguetes,Peluche,Centro,Efectivo,2,14.52,8.83,0.05,27.59,17.67,9.92
2023-07-31,Juguetes,Muñeca,Norte,PayPal,7,53.06,25.34,0.05,352.88,177.39,175.48
2023-07-31,Juguetes,Coche RC,Sur,Efectivo,8,258.21,102.67,0.0,2065.72,821.39,1244.32
2023-07-31,Electrónica,Laptop,Norte,Transferencia,2,34.25,17.89,0.0,68.5,35.78,32.72
2023-07-31,Electrónica,Laptop,Centro,Tarjeta de Crédito,6,1033.49,630.79,0.05,5890.92,3784.76,2106.16
2023-07-31,Ropa,Camiseta,Este,Efectivo,2,149.13,94.8,0.15,253.52,189.61,63.91
2023-07-31,Electrónica,Tablet,Este,Efectivo,6,172.86,82.52,0.0,1037.16,495.15,542.01
2023-07-31,Electrónica,Auriculares,Oeste,Tarjeta de Crédito,9,244.66,157.99,0.15,1871.62,1421.87,449.74
2023-07-31,Hogar,Lámpara,Sur,Transferencia,1,287.33,140.53,0.0,287.33,140.53,146.8
2023-07-31,Juguetes,Puzzle,Este,Transferencia,8,340.85,134.95,0.0,2726.79,1079.6,1647.18
2023-08-01,Juguetes,Peluche,Sur,Efectivo,9,298.57,152.69,0.0,2687.1,1374.18,1312.92
2023-08-01,Deportes,Bicicleta,Norte,Tarjeta de Crédito,5,77.82,38.03,0.15,330.73,190.15,140.59
2023-08-01,Juguetes,Coche RC,Norte,Transferencia,9,185.43,129.2,0.2,1335.1,1162.8,172.3
2023-08-01,Hogar,Lámpara,Norte,PayPal,8,307.44,118.57,0.2,1967.65,948.55,1019.09
2023-08-01,Hogar,Lámpara,Este,PayPal,9,100.78,46.46,0.0,907.0,418.1,488.9
2023-08-01,Juguetes,Peluche,Oeste,Tarjeta de Crédito,3,167.3,116.35,0.0,501.89,349.05,152.84
2023-08-01,Ropa,Camiseta,Este,Efectivo,1,65.99,42.47,0.2,52.79,42.47,10.32
2023-08-01,Hogar,Silla,Este,Efectivo,9,151.65,59.79,0.15,1160.15,538.13,622.02
2023-08-01,Ropa,Camiseta,Centro,Transferencia,10,109.81,43.77,0.0,1098.14,437.66,660.48
2023-08-01,Juguetes,Puzzle,Oeste,Transferencia,3,66.94,30.17,0.15,170.7,90.51,80.19
2023-08-01,Juguetes,Puzzle,Oeste,Tarjeta de Crédito,10,129.06,75.55,0.1,1161.56,755.54,406.01
2023-08-01,Juguetes,Coche RC,Sur,Efectivo,4,260.36,158.46,0.05,989.37,633.82,355.55
2023-08-01,Ropa,Gorra,Sur,Efectivo,1,21.93,12.79,0.2,17.54,12.79,4.75
2023-08-01,Juguetes,Puzzle,Este,Efectivo,2,177.31,129.71,0.05,336.89,259.42,77.47
2023-08-01,Ropa,Chaqueta,Oeste,Tarjeta de Crédito,10,60.77,26.17,0.05,577.34,261.66,315.68
2023-08-01,Ropa,Gorra,Centro,Transferencia,10,180.9,91.68,0.1,1628.1,916.84,711.26
2023-08-01,Ropa,Zapatos,Centro,PayPal,3,140.34,69.23,0.0,421.01,207.69,213.32
2023-08-01,Ropa,Pantalón,Norte,PayPal,3,93.06,64.6,0.0,279.17,193.8,85.37
2023-08-02,Hogar,Lámpara,Sur,Efectivo,1,98.15,64.11,0.1,88.34,64.11,24.23
2023-08-02,Deportes,Raqueta,Norte,Efectivo,2,33.03,21.71,0.05,62.76,43.43,19.33
2023-08-02,Hogar,Lámpara,Centro,Tarjeta de Crédito,8,204.75,74.29,0.0,1637.99,594.28,1043.71
2023-08-02,Electrónica,Laptop,Este,Efectivo,2,155.5,106.0,0.0,311.0,212.0,99.0
2023-08-02,Juguetes,Muñeca,Este,Tarjeta de Crédito,10,32.64,13.21,0.0,326.37,132.09,194.28
2023-08-02,Electrónica,Tablet,Sur,Tarjeta de Crédito,8,123.28,52.73,0.05,936.95,421.86,515.09
2023-08-02,Electrónica,Smartwatch,Este,Transferencia,8,1165.36,714.81,0.0,9322.87,5718.47,3604.39
2023-08-02,Juguetes,Lego,Sur,Efectivo,2,241.56,120.6,0.0,483.12,241.2,241.91
2023-08-02,Juguetes,Coche RC,Centro,Efectivo,1,137.85,77.96,0.0,137.85,77.96,59.89
2023-08-02,Juguetes,Lego,Centro,PayPal,10,259.1,167.82,0.2,2072.77,1678.15,394.62
2023-08-02,Deportes,Bicicleta,Sur,Efectivo,7,163.66,83.68,0.15,973.79,585.73,388.06
2023-08-02,Hogar,Lámpara,Este,Transferencia,2,34.34,22.54,0.0,68.68,45.07,23.61
2023-08-02,Electrónica,Tablet,Este,Transferencia,2,1381.53,890.29,0.0,2763.06,1780.58,982.47
2023-08-03,Hogar,Mesa,Sur,Transferencia,5,119.34,49.35,0.1,537.05,246.75,290.3
2023-08-03,Hogar,Silla,Sur,Efectivo,8,260.85,124.28,0.2,1669.44,994.2,675.24
2023-08-03,Hogar,Lámpara,Este,Transferencia,1,208.87,119.66,0.1,187.99,119.66,68.33
2023-08-03,Hogar,Cama,Norte,Efectivo,2,67.09,31.58,0.15,114.05,63.17,50.88
2023-08-03,Deportes,Pesas,Oeste,Transferencia,4,333.48,119.92,0.0,1333.94,479.68,854.26
2023-08-03,Deportes,Bicicleta,Oeste,PayPal,4,352.85,128.0,0.0,1411.4,512.01,899.38
2023-08-03,Ropa,Zapatos,Oeste,PayPal,3,256.05,106.57,0.0,768.16,319.7,448.46
2023-08-03,Juguetes,Lego,Sur,Tarjeta de Crédito,10,85.64,48.17,0.05,813.56,481.65,331.91
2023-08-03,Hogar,Cama,Sur,PayPal,2,112.22,64.99,0.1,202.0,129.98,72.02
2023-08-03,Ropa,Zapatos,Este,Efectivo,5,156.53,60.11,0.1,704.39,300.57,403.83
2023-08-03,Juguetes,Muñeca,Oeste,Efectivo,1,39.99,17.77,0.0,39.99,17.77,22.22
2023-08-03,Ropa,Zapatos,Oeste,Efectivo,1,218.27,97.34,0.0,218.27,97.34,120.93
2023-08-03,Deportes,Balón,Oeste,Tarjeta de Crédito,5,146.37,70.76,0.0,731.84,353.79,378.05
2023-08-03,Ropa,Zapatos,Sur,Transferencia,7,264.62,121.88,0.05,1759.75,853.16,906.59
2023-08-03,Hogar,Sofá,Centro,Tarjeta de Crédito,3,265.11,173.4,0.0,795.34,520.19,275.15
2023-08-03,Deportes,Raqueta,Centro,Transferencia,7,252.26,116.23,0.05,1677.54,813.61,863.93
2023-08-03,Ropa,Chaqueta,Centro,PayPal,3,249.76,146.7,0.1,674.35,440.1,234.25
2023-08-03,Hogar,Mesa,Norte,Efectivo,9,313.59,105.54,0.0,2822.29,949.9,1872.39
2023-08-03,Ropa,Zapatos,Centro,PayPal,2,19.3,11.56,0.0,38.61,23.12,15.49
2023-08-03,Electrónica,Smartwatch,Centro,PayPal,5,717.67,377.32,0.0,3588.33,1886.62,1701.7
2023-08-04,Ropa,Camiseta,Oeste,Transferencia,3,272.33,110.44,0.1,735.29,331.32,403.97
2023-08-04,Hogar,Lámpara,Sur,Tarjeta de Crédito,7,144.88,72.32,0.0,1014.15,506.26,507.89
2023-08-04,Hogar,Lámpara,Centro,Efectivo,5,259.22,140.02,0.1,1166.48,700.09,466.39
2023-08-04,Ropa,Zapatos,Sur,Efectivo,3,224.48,111.86,0.0,673.43,335.57,337.85
2023-08-04,Ropa,Camiseta,Sur,Transferencia,4,188.27,76.41,0.05,715.43,305.63,409.81
2023-08-04,Electrónica,Tablet,Sur,Transferencia,1,336.09,158.02,0.2,268.87,158.02,110.85
2023-08-04,Hogar,Lámpara,Sur,PayPal,7,270.9,163.79,0.15,1611.87,1146.56,465.31
2023-08-04,Hogar,Mesa,Sur,Transferencia,8,313.36,153.66,0.0,2506.9,1229.27,1277.63
2023-08-04,Ropa,Gorra,Sur,Tarjeta de Crédito,7,326.07,121.8,0.05,2168.35,852.62,1315.73
2023-08-04,Hogar,Lámpara,Norte,Tarjeta de Crédito,10,144.49,90.24,0.0,1444.88,902.41,542.47
2023-08-04,Electrónica,Smartphone,Centro,Efectivo,1,657.12,444.8,0.1,591.4,444.8,146.6
2023-08-05,Juguetes,Peluche,Oeste,Tarjeta de Crédito,3,69.66,48.76,0.15,177.63,146.28,31.35
2023-08-05,Ropa,Chaqueta,Oeste,Tarjeta de Crédito,3,154.28,69.47,0.2,370.26,208.42,161.84
2023-08-05,Electrónica,Smartwatch,Este,PayPal,10,74.5,33.64,0.0,744.99,336.37,408.61
2023-08-05,Electrónica,Auriculares,Este,PayPal,8,898.63,363.45,0.15,6110.67,2907.6,3203.07
2023-08-05,Hogar,Cama,Oeste,Efectivo,4,349.65,141.76,0.0,1398.62,567.03,831.59
2023-08-05,Hogar,Sofá,Este,Efectivo,4,40.41,17.99,0.0,161.62,71.96,89.67
2023-08-05,Hogar,Mesa,Este,Efectivo,3,155.98,93.29,0.0,467.93,279.87,188.06
2023-08-05,Deportes,Raqueta,Este,Efectivo,1,21.5,15.28,0.2,17.2,15.28,1.91
2023-08-05,Juguetes,Muñeca,Centro,Tarjeta de Crédito,10,264.64,94.82,0.0,2646.39,948.22,1698.17
2023-08-05,Ropa,Gorra,Norte,Efectivo,10,155.87,72.88,0.05,1480.78,728.79,751.98
2023-08-05,Deportes,Raqueta,Norte,Transferencia,9,57.63,30.2,0.0,518.64,271.82,246.82
2023-08-05,Ropa,Zapatos,Sur,Tarjeta de Crédito,5,89.46,52.07,0.1,402.59,260.33,142.25
2023-08-05,Deportes,Bicicleta,Sur,PayPal,9,160.58,84.96,0.1,1300.73,764.62,536.11
2023-08-05,Hogar,Lámpara,Oeste,Tarjeta de Crédito,1,11.66,8.24,0.05,11.08,8.24,2.84
2023-08-05,Deportes,Bicicleta,Norte,Tarjeta de Crédito,1,91.55,56.12,0.0,91.55,56.12,35.43
2023-08-05,Electrónica,Tablet,Centro,Transferencia,8,137.27,87.36,0.0,1098.13,698.87,399.26
2023-08-05,Juguetes,Peluche,Oeste,Tarjeta de Crédito,7,14.71,9.18,0.1,92.68,64.26,28.41
2023-08-05,Hogar,Silla,Centro,Tarjeta de Crédito,1,255.84,101.12,0.0,255.84,101.12,154.72
2023-08-06,Hogar,Silla,Este,Transferencia,5,189.2,96.32,0.05,898.69,481.58,417.11
2023-08-06,Hogar,Lámpara,Norte,Efectivo,6,20.39,14.23,0.15,103.97,85.4,18.57
2023-08-06,Deportes,Cinta de correr,Centro,PayPal,3,286.59,137.87,0.0,859.77,413.62,446.15
2023-08-06,Hogar,Mesa,Este,PayPal,2,146.95,86.44,0.05,279.21,172.88,106.33
2023-08-06,Electrónica,Tablet,Este,Transferencia,1,1592.3,636.26,0.15,1353.46,636.26,717.2
2023-08-06,Juguetes,Muñeca,Sur,Efectivo,7,271.47,172.46,0.0,1900.28,1207.25,693.03
2023-08-06,Electrónica,Auriculares,Este,Transferencia,5,1520.2,713.02,0.15,6460.87,3565.1,2895.77
2023-08-06,Electrónica,Laptop,Oeste,PayPal,9,111.44,59.57,0.2,802.33,536.17,266.16
2023-08-07,Ropa,Camiseta,Este,Tarjeta de Crédito,4,24.03,12.52,0.0,96.11,50.09,46.03
2023-08-07,Ropa,Chaqueta,Oeste,PayPal,9,128.22,62.26,0.05,1096.31,560.36,535.95
2023-08-07,Ropa,Zapatos,Centro,Transferencia,2,83.21,50.12,0.2,133.14,100.24,32.9
2023-08-07,Juguetes,Lego,Este,Transferencia,3,260.51,142.51,0.0,781.52,427.54,353.98
2023-08-07,Juguetes,Peluche,Oeste,Efectivo,4,121.38,64.01,0.05,461.26,256.02,205.24
2023-08-07,Deportes,Balón,Centro,Transferencia,7,22.95,12.3,0.0,160.66,86.07,74.59
2023-08-07,Hogar,Mesa,Oeste,Transferencia,7,12.53,8.0,0.0,87.71,55.98,31.73
2023-08-07,Deportes,Cinta de correr,Norte,Efectivo,3,40.44,17.07,0.1,109.19,51.21,57.98
2023-08-07,Juguetes,Peluche,Este,Efectivo,8,49.44,26.11,0.05,375.73,208.9,166.83
2023-08-07,Deportes,Cinta de correr,Centro,Transferencia,4,30.54,13.55,0.0,122.17,54.18,67.99
2023-08-07,Deportes,Pesas,Norte,Efectivo,6,196.47,101.87,0.0,1178.79,611.19,567.6
2023-08-08,Deportes,Cinta de correr,Sur,PayPal,10,235.94,149.17,0.05,2241.4,1491.73,749.67
2023-08-08,Electrónica,Tablet,Este,Transferencia,3,1580.97,927.32,0.15,4031.49,2781.95,1249.54
2023-08-08,Ropa,Gorra,Norte,Transferencia,5,58.52,35.55,0.2,234.06,177.75,56.31
2023-08-08,Deportes,Balón,Sur,Tarjeta de Crédito,9,44.57,26.82,0.15,340.94,241.4,99.55
2023-08-08,Ropa,Camiseta,Oeste,Efectivo,3,124.44,73.99,0.0,373.33,221.97,151.36
2023-08-08,Ropa,Camiseta,Norte,Efectivo,3,194.3,107.21,0.0,582.9,321.64,261.27
2023-08-08,Deportes,Cinta de correr,Centro,PayPal,6,91.31,41.14,0.0,547.87,246.83,301.04
2023-08-08,Juguetes,Puzzle,Oeste,Efectivo,4,113.57,61.04,0.1,408.87,244.16,164.71
2023-08-08,Juguetes,Muñeca,Centro,Transferencia,2,77.08,34.46,0.0,154.17,68.92,85.25
2023-08-08,Deportes,Bicicleta,Centro,Tarjeta de Crédito,1,36.05,19.7,0.15,30.64,19.7,10.94
2023-08-08,Electrónica,Tablet,Norte,Efectivo,8,513.54,299.97,0.1,3697.5,2399.8,1297.7
2023-08-08,Electrónica,Auriculares,Centro,PayPal,4,1011.83,504.65,0.05,3844.95,2018.59,1826.36
2023-08-08,Deportes,Balón,Sur,Tarjeta de Crédito,10,302.0,169.34,0.2,2416.01,1693.38,722.64
2023-08-08,Deportes,Cinta de correr,Centro,PayPal,5,128.18,83.37,0.0,640.88,416.83,224.04
2023-08-08,Juguetes,Peluche,Este,Transferencia,5,272.27,109.6,0.0,1361.33,547.98,813.36
2023-08-08,Ropa,Pantalón,Centro,Efectivo,9,210.67,106.66,0.0,1896.0,959.95,936.05
2023-08-09,Ropa,Chaqueta,Este,Efectivo,3,252.21,173.26,0.05,718.78,519.79,198.99
2023-08-09,Deportes,Raqueta,Este,PayPal,5,11.42,7.18,0.15,48.55,35.91,12.64
2023-08-09,Juguetes,Lego,Este,PayPal,1,108.18,50.43,0.15,91.95,50.43,41.52
2023-08-09,Ropa,Gorra,Norte,PayPal,5,308.45,173.05,0.1,1388.02,865.25,522.77
2023-08-09,Electrónica,Tablet,Norte,Transferencia,8,127.2,66.84,0.0,1017.61,534.74,482.87
2023-08-09,Deportes,Pesas,Sur,Transferencia,1,119.22,64.56,0.0,119.22,64.56,54.67
2023-08-09,Juguetes,Muñeca,Oeste,PayPal,4,293.54,122.16,0.05,1115.45,488.65,626.81
2023-08-09,Juguetes,Lego,Sur,PayPal,7,283.6,163.79,0.2,1588.16,1146.56,441.59
2023-08-09,Electrónica,Laptop,Este,PayPal,5,312.67,212.28,0.05,1485.16,1061.39,423.77
2023-08-09,Deportes,Pesas,Oeste,Efectivo,2,229.55,143.19,0.15,390.23,286.39,103.85
2023-08-09,Deportes,Balón,Este,Efectivo,2,92.61,51.0,0.1,166.71,102.0,64.71
2023-08-09,Juguetes,Puzzle,Centro,Transferencia,8,234.25,95.39,0.1,1686.58,763.09,923.5
2023-08-09,Hogar,Sofá,Centro,PayPal,8,152.73,108.84,0.05,1160.77,870.71,290.06
2023-08-09,Deportes,Pesas,Centro,Transferencia,10,230.11,85.93,0.0,2301.08,859.31,1441.76
2023-08-09,Deportes,Bicicleta,Sur,PayPal,8,158.07,67.55,0.15,1074.89,540.43,534.46
2023-08-09,Ropa,Zapatos,Centro,Transferencia,10,98.87,48.04,0.0,988.67,480.38,508.29
2023-08-10,Juguetes,Muñeca,Este,Transferencia,7,263.61,147.78,0.15,1568.46,1034.46,534.0
2023-08-10,Ropa,Chaqueta,Oeste,Transferencia,5,26.22,11.63,0.0,131.09,58.15,72.94
2023-08-10,Hogar,Silla,Centro,Efectivo,5,38.38,27.03,0.15,163.09,135.13,27.96
2023-08-10,Juguetes,Coche RC,Centro,Tarjeta de Crédito,3,321.81,156.14,0.2,772.34,468.42,303.92
2023-08-10,Hogar,Lámpara,Sur,PayPal,8,231.12,109.81,0.2,1479.17,878.46,600.7
2023-08-10,Ropa,Gorra,Oeste,Efectivo,5,321.68,156.79,0.0,1608.42,783.94,824.49
2023-08-10,Electrónica,Smartwatch,Norte,Efectivo,9,1135.51,624.65,0.0,10219.62,5621.87,4597.74
2023-08-10,Hogar,Silla,Centro,PayPal,8,114.94,64.9,0.0,919.5,519.19,400.3
2023-08-11,Electrónica,Smartwatch,Norte,PayPal,1,379.94,241.19,0.15,322.95,241.19,81.76
2023-08-11,Juguetes,Lego,Oeste,PayPal,3,129.41,68.14,0.0,388.23,204.41,183.82
2023-08-11,Electrónica,Auriculares,Sur,Efectivo,8,38.23,19.87,0.15,259.95,158.99,100.96
2023-08-11,Juguetes,Puzzle,Centro,Efectivo,6,132.67,63.19,0.0,796.03,379.13,416.9
2023-08-11,Hogar,Mesa,Sur,Tarjeta de Crédito,9,215.27,80.22,0.15,1646.84,722.01,924.83
2023-08-11,Juguetes,Peluche,Sur,PayPal,1,223.7,99.98,0.1,201.33,99.98,101.35
2023-08-11,Ropa,Chaqueta,Sur,Efectivo,5,168.9,83.92,0.15,717.82,419.6,298.22
2023-08-11,Deportes,Balón,Este,Tarjeta de Crédito,7,192.8,122.13,0.0,1349.58,854.91,494.67
2023-08-11,Deportes,Raqueta,Este,Tarjeta de Crédito,6,59.96,32.35,0.1,323.77,194.08,129.68
2023-08-11,Juguetes,Peluche,Este,Efectivo,3,209.84,116.03,0.05,598.05,348.1,249.95
2023-08-11,Ropa,Chaqueta,Sur,Tarjeta de Crédito,1,313.44,134.93,0.0,313.44,134.93,178.51
2023-08-11,Ropa,Camiseta,Oeste,Transferencia,9,18.22,6.95,0.05,155.77,62.51,93.26
2023-08-11,Hogar,Cama,Centro,Transferencia,7,175.74,94.07,0.2,984.13,658.48,325.65
2023-08-12,Juguetes,Muñeca,Sur,Transferencia,10,138.82,92.8,0.0,1388.16,927.96,460.2
2023-08-12,Ropa,Zapatos,Norte,Efectivo,4,158.02,99.47,0.0,632.08,397.87,234.21
2023-08-12,Juguetes,Puzzle,Este,PayPal,3,258.98,156.68,0.05,738.09,470.05,268.03
2023-08-12,Electrónica,Smartwatch,Este,PayPal,8,1414.81,754.48,0.15,9620.71,6035.87,3584.84
2023-08-12,Juguetes,Muñeca,Sur,PayPal,8,274.58,177.6,0.0,2196.6,1420.78,775.82
2023-08-12,Hogar,Cama,Norte,PayPal,2,271.41,111.49,0.0,542.81,222.98,319.83
2023-08-12,Juguetes,Puzzle,Sur,PayPal,5,260.59,115.68,0.1,1172.64,578.4,594.25
2023-08-12,Ropa,Pantalón,Norte,Efectivo,9,15.72,9.14,0.0,141.49,82.29,59.2
2023-08-12,Electrónica,Smartphone,Centro,Transferencia,6,1688.73,947.38,0.15,8612.51,5684.31,2928.2
2023-08-12,Deportes,Cinta de correr,Centro,Transferencia,8,253.79,96.55,0.0,2030.31,772.38,1257.94
2023-08-12,Electrónica,Tablet,Norte,Tarjeta de Crédito,5,1282.15,816.12,0.0,6410.77,4080.59,2330.18
2023-08-12,Deportes,Bicicleta,Norte,Transferencia,9,252.04,180.73,0.0,2268.35,1626.55,641.8
2023-08-12,Electrónica,Smartphone,Oeste,Tarjeta de Crédito,1,1100.65,554.35,0.0,1100.65,554.35,546.3
2023-08-13,Hogar,Cama,Oeste,PayPal,3,222.17,97.38,0.0,666.5,292.14,374.36
2023-08-13,Electrónica,Smartphone,Sur,Efectivo,2,609.72,334.33,0.0,1219.43,668.67,550.77
2023-08-13,Deportes,Balón,Norte,Tarjeta de Crédito,5,186.79,85.2,0.0,933.96,426.02,507.94
2023-08-13,Juguetes,Peluche,Centro,PayPal,5,287.14,138.89,0.0,1435.68,694.45,741.22
2023-08-13,Juguetes,Puzzle,Oeste,Transferencia,3,273.61,154.52,0.0,820.82,463.56,357.26
2023-08-13,Electrónica,Tablet,Oeste,PayPal,1,1312.65,664.99,0.15,1115.76,664.99,450.77
2023-08-13,Hogar,Silla,Oeste,Transferencia,2,249.24,136.43,0.1,448.64,272.85,175.78
2023-08-13,Electrónica,Auriculares,Centro,PayPal,8,156.43,67.6,0.15,1063.74,540.82,522.92
2023-08-13,Electrónica,Smartphone,Norte,Efectivo,4,1196.93,663.68,0.2,3830.17,2654.73,1175.44
2023-08-13,Hogar,Lámpara,Norte,Transferencia,3,73.95,54.13,0.05,210.76,162.39,48.37
2023-08-13,Electrónica,Smartwatch,Oeste,PayPal,6,265.28,155.27,0.0,1591.67,931.61,660.06
2023-08-13,Hogar,Lámpara,Norte,PayPal,9,218.14,89.26,0.15,1668.79,803.3,865.48
2023-08-13,Ropa,Gorra,Norte,Transferencia,9,163.85,90.29,0.15,1253.47,812.57,440.9
2023-08-13,Ropa,Camiseta,Centro,Tarjeta de Crédito,7,24.05,13.97,0.15,143.08,97.82,45.26
2023-08-13,Deportes,Pesas,Sur,Efectivo,7,72.07,24.6,0.0,504.46,172.23,332.23
2023-08-13,Ropa,Chaqueta,Centro,Efectivo,5,168.61,76.26,0.0,843.05,381.29,461.76
2023-08-14,Ropa,Gorra,Oeste,Tarjeta de Crédito,7,252.88,115.87,0.0,1770.19,811.07,959.12
2023-08-14,Ropa,Camiseta,Norte,Efectivo,9,117.87,47.11,0.15,901.69,424.03,477.66
2023-08-14,Electrónica,Smartphone,Oeste,Tarjeta de Crédito,2,1107.09,470.35,0.15,1882.05,940.71,941.34
2023-08-14,Electrónica,Auriculares,Sur,PayPal,7,538.49,284.43,0.1,3392.47,1991.01,1401.45
2023-08-14,Deportes,Pesas,Este,Transferencia,8,164.79,82.15,0.0,1318.33,657.17,661.17
2023-08-14,Electrónica,Smartphone,Este,PayPal,3,83.38,44.8,0.0,250.13,134.41,115.72
2023-08-14,Deportes,Cinta de correr,Oeste,Transferencia,1,15.66,6.52,0.0,15.66,6.52,9.15
2023-08-14,Juguetes,Puzzle,Centro,Transferencia,4,173.08,100.03,0.15,588.47,400.11,188.37
2023-08-14,Hogar,Mesa,Norte,PayPal,5,175.43,99.9,0.0,877.15,499.51,377.64
2023-08-14,Electrónica,Smartphone,Oeste,Efectivo,3,1070.15,492.93,0.1,2889.4,1478.79,1410.61
2023-08-14,Deportes,Bicicleta,Sur,PayPal,2,247.43,132.0,0.05,470.12,264.0,206.13
2023-08-14,Electrónica,Auriculares,Norte,PayPal,5,1180.34,542.11,0.0,5901.72,2710.56,3191.17
2023-08-14,Electrónica,Tablet,Este,PayPal,6,123.47,65.83,0.05,703.78,394.98,308.8
2023-08-14,Juguetes,Puzzle,Norte,Efectivo,7,188.62,96.24,0.1,1188.29,673.71,514.58
2023-08-14,Electrónica,Smartwatch,Este,Transferencia,4,206.43,120.65,0.0,825.71,482.59,343.12
2023-08-15,Juguetes,Muñeca,Este,Tarjeta de Crédito,1,200.76,86.19,0.0,200.76,86.19,114.57
2023-08-15,Hogar,Sofá,Norte,Tarjeta de Crédito,1,164.99,107.54,0.0,164.99,107.54,57.45
2023-08-15,Electrónica,Laptop,Sur,Tarjeta de Crédito,2,643.79,343.61,0.1,1158.82,687.22,471.6
2023-08-15,Deportes,Pesas,Sur,Transferencia,5,83.85,42.86,0.15,356.37,214.3,142.07
2023-08-15,Deportes,Pesas,Sur,Tarjeta de Crédito,10,275.5,137.78,0.0,2754.97,1377.82,1377.15
2023-08-15,Deportes,Bicicleta,Este,Tarjeta de Crédito,7,45.92,27.6,0.15,273.23,193.17,80.06
2023-08-15,Deportes,Cinta de correr,Centro,Efectivo,8,233.82,93.57,0.2,1496.44,748.54,747.9
2023-08-15,Juguetes,Puzzle,Oeste,Efectivo,7,241.64,153.37,0.2,1353.2,1073.56,279.64
2023-08-15,Juguetes,Coche RC,Este,Transferencia,1,38.85,16.37,0.1,34.97,16.37,18.6
2023-08-15,Deportes,Pesas,Centro,Efectivo,10,49.04,24.41,0.05,465.88,244.09,221.79
2023-08-15,Juguetes,Peluche,Centro,Efectivo,6,83.58,33.25,0.15,426.25,199.52,226.73
2023-08-15,Juguetes,Puzzle,Oeste,Tarjeta de Crédito,2,148.53,69.03,0.15,252.51,138.07,114.44
2023-08-15,Hogar,Sofá,Este,Transferencia,3,228.04,155.68,0.0,684.11,467.03,217.08
2023-08-15,Ropa,Gorra,Oeste,PayPal,5,205.77,78.22,0.15,874.54,391.12,483.42
2023-08-15,Ropa,Chaqueta,Oeste,Tarjeta de Crédito,6,271.6,148.46,0.05,1548.11,890.77,657.34
2023-08-15,Ropa,Pantalón,Sur,Transferencia,7,44.64,19.62,0.2,250.01,137.31,112.69
2023-08-15,Ropa,Zapatos,Oeste,Transferencia,10,182.66,100.81,0.0,1826.6,1008.13,818.47
2023-08-16,Juguetes,Peluche,Oeste,PayPal,8,81.16,37.71,0.1,584.37,301.66,282.7
